0.01,0.72,0,2.65,2.91,2.78
0.02,1.47,4.6,10.78,11.06,10.92
0.03,2.21,7.67,21.95,22.19,22.07
0.04,2.95,16.87,34.73,34.9,34.82
0.05,3.67,36.82,48.31,48.42,48.37
0.06,4.38,50.62,62.21,62.28,62.24
0.07,5.08,64.43,76.15,76.18,76.16
0.08,5.75,70.56,89.94,89.94,89.94
0.09,6.4,90.5,103.46,103.45,103.45
0.1,7.02,99.71,116.61,116.59,116.6
0.11,7.62,118.12,129.34,129.31,129.32
0.12,8.19,134.99,141.56,141.53,141.54
0.13,8.72,147.26,153.24,153.2,153.22
0.14,9.22,153.4,164.32,164.27,164.29
0.15,9.69,171.81,174.75,174.69,174.72
0.16,10.11,185.61,184.49,184.43,184.46
0.17,10.5,196.35,193.5,193.44,193.47
0.18,10.84,197.88,201.75,201.68,201.72
0.19,11.14,207.09,209.2,209.14,209.17
0.2,11.4,228.56,215.83,215.76,215.8
0.21,11.61,223.96,221.61,221.54,221.57
0.22,11.78,230.1,226.51,226.44,226.47
0.23,11.9,220.89,230.52,230.44,230.48
0.24,11.97,236.23,233.62,233.54,233.58
0.25,12,240.83,235.8,235.72,235.76
0.26,11.98,242.37,237.05,236.96,237
0.27,11.91,242.37,237.36,237.27,237.31
0.28,11.79,245.44,236.73,236.65,236.69
0.29,11.63,245.44,235.17,235.09,235.13
0.3,11.42,245.44,232.68,232.6,232.64
0.31,11.17,262.31,229.28,229.19,229.23
0.32,10.87,234.7,224.97,224.88,224.92
0.33,10.53,230.1,219.77,219.69,219.73
0.34,10.15,225.5,213.7,213.62,213.66
0.35,9.73,210.16,206.79,206.71,206.75
0.36,9.27,202.49,199.06,198.99,199.03
0.37,8.77,199.42,190.55,190.48,190.52
0.38,8.24,184.08,181.29,181.22,181.26
0.39,7.68,176.41,171.31,171.25,171.28
0.4,7.08,167.2,160.66,160.59,160.63
0.41,6.46,154.93,149.37,149.31,149.34
0.42,5.81,138.06,137.49,137.43,137.46
0.43,5.14,127.32,125.07,125.02,125.04
0.44,4.45,113.51,112.15,112.11,112.13
0.45,3.74,92.04,98.8,98.75,98.78
0.46,3.02,79.77,85.05,85.01,85.03
0.47,2.29,65.96,70.97,70.93,70.95
0.48,1.54,53.69,56.61,56.58,56.59
0.49,0.79,38.35,42.02,42,42.01
0.5,0.04,21.48,27.27,27.25,27.26
0.51,-0.72,6.14,12.41,12.39,12.4
0.52,-1.47,-6.14,-2.5,-2.51,-2.51
0.53,-2.21,-15.34,-17.4,-17.4,-17.4
0.54,-2.95,-32.21,-32.23,-32.23,-32.23
0.55,-3.67,-41.42,-46.93,-46.93,-46.93
0.56,-4.38,-52.16,-61.45,-61.44,-61.45
0.57,-5.08,-65.96,-75.73,-75.71,-75.72
0.58,-5.75,-78.23,-89.71,-89.68,-89.69
0.59,-6.4,-96.64,-103.33,-103.3,-103.31
0.6,-7.02,-69.03,-116.54,-116.51,-116.53
0.61,-7.62,-122.72,-129.3,-129.26,-129.28
0.62,-8.19,-138.06,-141.54,-141.5,-141.52
0.63,-8.72,-148.8,-153.23,-153.18,-153.21
0.64,-9.22,-162.6,-164.31,-164.26,-164.28
0.65,-9.69,-173.34,-174.74,-174.69,-174.71
0.66,-10.11,-181.01,-184.49,-184.43,-184.46
0.67,-10.5,-190.21,-193.5,-193.44,-193.47
0.68,-10.84,-168.74,-201.75,-201.69,-201.72
0.69,-11.14,-207.09,-209.21,-209.14,-209.17
0.7,-11.4,-214.76,-215.84,-215.76,-215.8
0.71,-11.61,-223.96,-221.61,-221.54,-221.58
0.72,-11.78,-230.1,-226.52,-226.44,-226.48
0.73,-11.9,-234.7,-230.52,-230.44,-230.48
0.74,-11.97,-237.77,-233.62,-233.54,-233.58
0.75,-12,-239.3,-235.8,-235.72,-235.76
0.76,-11.98,-257.71,-237.05,-236.96,-237
0.77,-11.91,-242.37,-237.36,-237.27,-237.31
0.78,-11.79,-242.37,-236.73,-236.65,-236.69
0.79,-11.63,-191.75,-235.17,-235.08,-235.13
0.8,-11.42,-239.3,-232.68,-232.6,-232.64
0.81,-11.17,-236.23,-229.27,-229.19,-229.23
0.82,-10.87,-233.17,-224.96,-224.88,-224.92
0.83,-10.53,-225.5,-219.76,-219.68,-219.72
0.84,-10.15,-222.43,-213.69,-213.61,-213.65
0.85,-9.73,-208.62,-206.78,-206.7,-206.74
0.86,-9.27,-205.55,-199.05,-198.98,-199.02
0.87,-8.77,-191.75,-190.54,-190.47,-190.5
0.88,-8.24,-187.15,-181.28,-181.21,-181.24
0.89,-7.68,-174.87,-171.3,-171.23,-171.26
0.9,-7.08,-162.6,-160.64,-160.58,-160.61
0.91,-6.46,-165.67,-149.35,-149.29,-149.32
0.92,-5.81,-138.06,-137.47,-137.41,-137.44
0.93,-5.14,-128.85,-125.05,-124.99,-125.02
0.94,-4.45,-113.51,-112.13,-112.08,-112.11
0.95,-3.74,-98.17,-98.77,-98.73,-98.75
0.96,-3.02,-84.37,-85.02,-84.99,-85
0.97,-2.28,-55.22,-70.94,-70.91,-70.92
0.98,-1.54,-53.69,-56.57,-56.55,-56.56
0.99,-0.79,-39.88,-41.99,-41.96,-41.98
1,-0.04,-23.01,-27.23,-27.22,-27.23
1.01,0.72,-12.27,-12.37,-12.36,-12.37
1.02,1.47,0,2.53,2.54,2.54
1.03,2.21,9.2,17.43,17.43,17.43
1.04,2.95,18.41,32.26,32.26,32.26
1.05,3.67,36.82,46.96,46.95,46.96
1.06,4.38,52.16,61.48,61.47,61.47
1.07,5.08,67.5,75.75,75.73,75.74
1.08,5.75,76.7,89.73,89.7,89.72
1.09,6.4,92.04,103.35,103.32,103.33
1.1,7.02,107.38,116.56,116.53,116.54
1.11,7.62,118.12,129.31,129.28,129.29
1.12,8.19,138.06,141.56,141.51,141.53
1.13,8.72,151.86,153.24,153.19,153.22
1.14,9.22,165.67,164.32,164.27,164.29
1.15,9.69,176.41,174.75,174.7,174.72
1.16,10.11,182.54,184.49,184.43,184.46
1.17,10.5,184.08,193.51,193.44,193.47
1.18,10.84,200.95,201.76,201.69,201.72
1.19,11.14,213.22,209.21,209.14,209.17
1.2,11.4,208.62,215.84,215.76,215.8
1.21,11.61,219.36,221.61,221.54,221.58
1.22,11.78,227.03,226.52,226.44,226.48
1.23,11.9,246.97,230.52,230.44,230.48
1.24,11.97,237.77,233.62,233.54,233.58
1.25,12,237.77,235.8,235.72,235.76
1.26,11.98,239.3,237.05,236.96,237
1.27,11.91,239.3,237.36,237.27,237.31
1.28,11.79,233.17,236.73,236.65,236.69
1.29,11.63,236.23,235.17,235.09,235.13
1.3,11.42,237.77,232.68,232.6,232.64
1.31,11.17,231.63,229.28,229.19,229.23
1.32,10.87,230.1,224.97,224.88,224.92
1.33,10.53,228.56,219.77,219.69,219.73
1.34,10.15,214.76,213.7,213.62,213.66
1.35,9.73,208.62,206.79,206.72,206.75
1.36,9.27,196.35,199.07,198.99,199.03
1.37,8.77,193.28,190.56,190.49,190.52
1.38,8.24,191.75,181.29,181.23,181.26
1.39,7.68,171.81,171.32,171.25,171.28
1.4,7.08,154.93,160.66,160.6,160.63
1.41,6.46,147.26,149.38,149.32,149.35
1.42,5.81,139.59,137.5,137.44,137.47
1.43,5.14,127.32,125.08,125.03,125.05
1.44,4.45,111.98,112.17,112.12,112.14
1.45,3.74,98.17,98.81,98.77,98.79
1.46,3.02,79.77,85.06,85.03,85.04
1.47,2.29,65.96,70.98,70.95,70.97
1.48,1.54,52.16,56.62,56.59,56.61
1.49,0.79,36.82,42.04,42.01,42.02
1.5,0.04,29.15,27.28,27.27,27.28
1.51,-0.71,9.2,12.43,12.41,12.42
1.52,-1.47,-9.2,-2.48,-2.49,-2.48
1.53,-2.21,-23.01,-17.38,-17.38,-17.38
1.54,-2.95,-24.54,-32.21,-32.21,-32.21
1.55,-3.67,-39.88,-46.91,-46.9,-46.91
1.56,-4.38,-52.16,-61.43,-61.41,-61.42
1.57,-5.07,-64.43,-75.7,-75.68,-75.69
1.58,-5.75,-76.7,-89.68,-89.65,-89.67
1.59,-6.4,-87.44,-103.3,-103.27,-103.29
1.6,-7.02,-101.24,-116.51,-116.48,-116.5
1.61,-7.62,-121.18,-129.27,-129.23,-129.25
1.62,-8.19,-131.92,-141.51,-141.47,-141.49
1.63,-8.72,-145.73,-153.2,-153.15,-153.18
1.64,-9.22,-158,-164.28,-164.23,-164.25
1.65,-9.68,-170.27,-174.71,-174.66,-174.69
1.66,-10.11,-182.54,-184.46,-184.4,-184.43
1.67,-10.5,-194.82,-193.47,-193.41,-193.44
1.68,-10.84,-194.82,-201.73,-201.66,-201.69
1.69,-11.14,-208.62,-209.18,-209.11,-209.15
1.7,-11.4,-213.22,-215.81,-215.74,-215.78
1.71,-11.61,-222.43,-221.59,-221.52,-221.56
1.72,-11.78,-227.03,-226.5,-226.42,-226.46
1.73,-11.9,-231.63,-230.51,-230.43,-230.47
1.74,-11.97,-223.96,-233.61,-233.53,-233.57
1.75,-12,-236.23,-235.79,-235.71,-235.75
1.76,-11.98,-239.3,-237.04,-236.96,-237
1.77,-11.91,-246.97,-237.36,-237.27,-237.31
1.78,-11.79,-239.3,-236.73,-236.65,-236.69
1.79,-11.63,-236.23,-235.18,-235.09,-235.14
1.8,-11.42,-236.23,-232.69,-232.61,-232.65
1.81,-11.17,-230.1,-229.29,-229.21,-229.25
1.82,-10.88,-208.62,-224.98,-224.9,-224.94
1.83,-10.54,-223.96,-219.79,-219.71,-219.75
1.84,-10.15,-220.89,-213.73,-213.65,-213.69
1.85,-9.73,-208.62,-206.82,-206.74,-206.78
1.86,-9.27,-200.95,-199.1,-199.02,-199.06
1.87,-8.78,-199.42,-190.59,-190.52,-190.55
1.88,-8.24,-181.01,-181.33,-181.26,-181.29
1.89,-7.68,-171.81,-171.35,-171.29,-171.32
1.9,-7.09,-164.14,-160.7,-160.64,-160.67
1.91,-6.46,-153.4,-149.42,-149.36,-149.39
1.92,-5.82,-130.39,-137.54,-137.49,-137.51
1.93,-5.15,-125.79,-125.12,-125.07,-125.1
1.94,-4.46,-113.51,-112.21,-112.17,-112.19
1.95,-3.75,-98.17,-98.86,-98.82,-98.84
1.96,-3.02,-81.3,-85.11,-85.08,-85.1
1.97,-2.29,-67.5,-71.03,-71,-71.02
1.98,-1.55,-69.03,-56.67,-56.65,-56.66
1.99,-0.8,-35.28,-42.09,-42.07,-42.08
2,-0.04,-16.87,-27.34,-27.32,-27.33
2.01,0.71,-4.6,-12.48,-12.47,-12.47
2.02,1.46,4.6,2.43,2.43,2.43
2.03,2.21,15.34,17.33,17.33,17.33
2.04,2.94,32.21,32.15,32.15,32.15
2.05,3.67,39.88,46.86,46.85,46.85
2.06,4.38,49.09,61.38,61.36,61.37
2.07,5.07,70.56,75.65,75.63,75.64
2.08,5.74,78.23,89.63,89.6,89.62
2.09,6.39,93.57,103.25,103.22,103.24
2.1,7.02,108.91,116.47,116.43,116.45
2.11,7.62,122.72,129.22,129.19,129.2
2.12,8.18,136.52,141.47,141.43,141.45
2.13,8.72,161.07,153.16,153.11,153.13
2.14,9.22,162.6,164.24,164.19,164.22
2.15,9.68,170.27,174.68,174.62,174.65
2.16,10.11,184.08,184.42,184.36,184.39
2.17,10.49,196.35,193.44,193.38,193.41
2.18,10.84,199.42,201.7,201.63,201.66
2.19,11.14,211.69,209.16,209.09,209.12
2.2,11.4,219.36,215.79,215.72,215.76
2.21,11.61,222.43,221.58,221.5,221.54
2.22,11.78,228.56,226.48,226.41,226.44
2.23,11.9,230.1,230.5,230.42,230.46
2.24,11.97,231.63,233.6,233.52,233.56
2.25,12,236.23,235.79,235.7,235.75
2.26,11.98,240.83,237.04,236.96,237
2.27,11.91,245.44,237.36,237.27,237.31
2.28,11.8,245.44,236.74,236.65,236.7
2.29,11.63,240.83,235.19,235.1,235.14
2.3,11.43,274.58,232.7,232.62,232.66
2.31,11.17,237.77,229.3,229.22,229.26
2.32,10.88,234.7,225,224.92,224.96
2.33,10.54,243.9,219.81,219.73,219.77
2.34,10.16,222.43,213.75,213.67,213.71
2.35,9.73,216.29,206.85,206.77,206.81
2.36,9.27,202.49,199.13,199.05,199.09
2.37,8.78,197.88,190.62,190.55,190.59
2.38,8.25,185.61,181.36,181.3,181.33
2.39,7.68,170.27,171.39,171.33,171.36
2.4,7.09,165.67,160.74,160.68,160.71
2.41,6.47,153.4,149.46,149.4,149.43
2.42,5.82,141.13,137.59,137.53,137.56
2.43,5.15,122.72,125.17,125.12,125.14
2.44,4.46,111.98,112.26,112.21,112.24
2.45,3.75,93.57,98.91,98.87,98.89
2.46,3.03,82.83,85.16,85.13,85.15
2.47,2.29,67.5,71.09,71.05,71.07
2.48,1.55,55.22,56.73,56.7,56.71
2.49,0.8,36.82,42.14,42.12,42.13
2.5,0.04,23.01,27.39,27.37,27.38
2.51,-0.71,13.81,12.53,12.52,12.53
2.52,-1.46,-4.6,-2.37,-2.38,-2.38
2.53,-2.2,-13.81,-17.27,-17.27,-17.27
2.54,-2.94,-18.41,-32.1,-32.1,-32.1
2.55,-3.67,-35.28,-46.8,-46.8,-46.8
2.56,-4.38,-55.22,-61.32,-61.31,-61.32
2.57,-5.07,-65.96,-75.6,-75.58,-75.59
2.58,-5.74,-82.83,-89.58,-89.55,-89.57
2.59,-6.39,-95.11,-103.2,-103.17,-103.19
2.6,-7.02,-105.84,-116.42,-116.39,-116.4
2.61,-7.61,-119.65,-129.18,-129.14,-129.16
2.62,-8.18,-133.46,-141.43,-141.38,-141.4
2.63,-8.72,-147.26,-153.12,-153.07,-153.09
2.64,-9.22,-159.53,-164.2,-164.15,-164.18
2.65,-9.68,-179.48,-174.64,-174.59,-174.61
2.66,-10.11,-185.61,-184.39,-184.33,-184.36
2.67,-10.49,-190.21,-193.41,-193.35,-193.38
2.68,-10.84,-204.02,-201.67,-201.6,-201.64
2.69,-11.14,-196.35,-209.13,-209.06,-209.1
2.7,-11.4,-216.29,-215.77,-215.7,-215.73
2.71,-11.61,-227.03,-221.56,-221.48,-221.52
2.72,-11.78,-230.1,-226.47,-226.39,-226.43
2.73,-11.9,-233.17,-230.49,-230.41,-230.45
2.74,-11.97,-242.37,-233.59,-233.51,-233.55
2.75,-12,-236.23,-235.78,-235.7,-235.74
2.76,-11.98,-240.83,-237.04,-236.95,-236.99
2.77,-11.91,-323.67,-237.36,-237.27,-237.32
2.78,-11.8,-243.9,-236.74,-236.66,-236.7
2.79,-11.63,-243.9,-235.19,-235.11,-235.15
2.8,-11.43,-236.23,-232.71,-232.63,-232.67
2.81,-11.17,-236.23,-229.32,-229.24,-229.28
2.82,-10.88,-245.44,-225.02,-224.94,-224.98
2.83,-10.54,-223.96,-219.83,-219.75,-219.79
2.84,-10.16,-217.83,-213.77,-213.69,-213.73
2.85,-9.74,-205.55,-206.87,-206.8,-206.83
2.86,-9.28,-204.02,-199.16,-199.08,-199.12
2.87,-8.78,-193.28,-190.65,-190.58,-190.62
2.88,-8.25,-185.61,-181.4,-181.33,-181.36
2.89,-7.68,-174.87,-171.43,-171.36,-171.4
2.9,-7.09,-161.07,-160.78,-160.72,-160.75
2.91,-6.47,-151.86,-149.5,-149.44,-149.47
2.92,-5.82,-136.52,-137.63,-137.58,-137.6
2.93,-5.15,-124.25,-125.22,-125.17,-125.19
2.94,-4.46,-110.45,-112.31,-112.26,-112.28
2.95,-3.75,-101.24,-98.96,-98.91,-98.94
2.96,-3.03,-82.83,-85.21,-85.18,-85.2
2.97,-2.29,-67.5,-71.14,-71.1,-71.12
2.98,-1.55,-49.09,-56.78,-56.75,-56.76
2.99,-0.8,-33.75,-42.2,-42.17,-42.18
3,-0.05,-18.41,-27.45,-27.43,-27.44
3.01,0.71,-10.74,-12.59,-12.58,-12.58
3.02,1.46,3.07,2.32,2.33,2.32
3.03,2.2,6.14,17.22,17.22,17.22
3.04,2.94,10.74,32.05,32.04,32.05
3.05,3.66,29.15,46.75,46.74,46.75
3.06,4.37,53.69,61.27,61.26,61.26
3.07,5.07,62.89,75.55,75.53,75.54
3.08,5.74,78.23,89.53,89.5,89.52
3.09,6.39,88.97,103.15,103.13,103.14
3.1,7.01,110.45,116.37,116.34,116.36
3.11,7.61,125.79,129.13,129.09,129.11
3.12,8.18,141.13,141.38,141.34,141.36
3.13,8.71,151.86,153.08,153.03,153.05
3.14,9.22,162.6,164.16,164.11,164.14
3.15,9.68,176.41,174.6,174.55,174.58
3.16,10.11,177.94,184.36,184.3,184.33
3.17,10.49,191.75,193.38,193.32,193.35
3.18,10.84,200.95,201.64,201.57,201.61
3.19,11.14,205.55,209.11,209.04,209.07
3.2,11.4,216.29,215.75,215.68,215.71
3.21,11.61,222.43,221.54,221.46,221.5
3.22,11.78,223.96,226.45,226.37,226.41
3.23,11.9,233.17,230.47,230.39,230.43
3.24,11.97,236.23,233.58,233.5,233.54
3.25,12,233.17,235.77,235.69,235.73
3.26,11.98,240.83,237.03,236.95,236.99
3.27,11.91,245.44,237.36,237.27,237.32
3.28,11.8,242.37,236.75,236.66,236.7
3.29,11.63,242.37,235.2,235.12,235.16
3.3,11.43,240.83,232.73,232.64,232.68
3.31,11.18,239.3,229.33,229.25,229.29
3.32,10.88,237.77,225.03,224.95,224.99
3.33,10.54,228.56,219.85,219.77,219.81
3.34,10.16,219.36,213.8,213.72,213.76
3.35,9.74,211.69,206.9,206.82,206.86
3.36,9.28,207.09,199.19,199.11,199.15
3.37,8.78,193.28,190.69,190.61,190.65
3.38,8.25,187.15,181.43,181.37,181.4
3.39,7.69,170.27,171.47,171.4,171.43
3.4,7.09,164.14,160.82,160.76,160.79
3.41,6.47,153.4,149.54,149.48,149.51
3.42,5.82,139.59,137.67,137.62,137.65
3.43,5.15,131.92,125.26,125.21,125.24
3.44,4.46,108.91,112.36,112.31,112.33
3.45,3.76,95.11,99.01,98.96,98.98
3.46,3.03,82.83,85.27,85.23,85.25
3.47,2.3,70.56,71.19,71.16,71.17
3.48,1.55,52.16,56.83,56.8,56.82
3.49,0.8,36.82,42.25,42.23,42.24
3.5,0.05,18.41,27.5,27.48,27.49
3.51,-0.7,6.14,12.64,12.63,12.64
3.52,-1.45,-4.6,-2.27,-2.27,-2.27
3.53,-2.2,-9.2,-17.16,-17.17,-17.16
3.54,-2.94,-24.54,-31.99,-31.99,-31.99
3.55,-3.66,-32.21,-46.7,-46.69,-46.69
3.56,-4.37,-50.62,-61.22,-61.21,-61.21
3.57,-5.06,-65.96,-75.5,-75.48,-75.49
3.58,-5.74,-84.37,-89.48,-89.45,-89.47
3.59,-6.39,-99.71,-103.11,-103.08,-103.09
3.6,-7.01,-108.91,-116.33,-116.29,-116.31
3.61,-7.61,-121.18,-129.09,-129.05,-129.07
3.62,-8.18,-139.59,-141.34,-141.3,-141.32
3.63,-8.71,-151.86,-153.03,-152.99,-153.01
3.64,-9.21,-162.6,-164.13,-164.07,-164.1
3.65,-9.68,-170.27,-174.57,-174.51,-174.54
3.66,-10.1,-191.75,-184.32,-184.26,-184.29
3.67,-10.49,-190.21,-193.35,-193.29,-193.32
3.68,-10.84,-199.42,-201.61,-201.55,-201.58
3.69,-11.14,-332.87,-209.08,-209.01,-209.05
3.7,-11.4,-217.83,-215.73,-215.65,-215.69
3.71,-11.61,-220.89,-221.52,-221.44,-221.48
3.72,-11.78,-208.62,-226.44,-226.36,-226.4
3.73,-11.9,-233.17,-230.46,-230.38,-230.42
3.74,-11.97,-236.23,-233.57,-233.49,-233.53
3.75,-12,-240.83,-235.77,-235.69,-235.73
3.76,-11.98,-240.83,-237.03,-236.95,-236.99
3.77,-11.91,-230.1,-237.36,-237.28,-237.32
3.78,-11.8,-240.83,-236.75,-236.67,-236.71
3.79,-11.64,-236.23,-235.21,-235.12,-235.16
3.8,-11.43,-222.43,-232.74,-232.65,-232.69
3.81,-11.18,-233.17,-229.35,-229.26,-229.3
3.82,-10.88,-225.5,-225.05,-224.97,-225.01
3.83,-10.54,-222.43,-219.87,-219.79,-219.83
3.84,-10.16,-222.43,-213.82,-213.74,-213.78
3.85,-9.74,-216.29,-206.93,-206.85,-206.89
3.86,-9.28,-200.95,-199.21,-199.14,-199.18
3.87,-8.78,-197.88,-190.72,-190.65,-190.68
3.88,-8.25,-182.54,-181.47,-181.4,-181.43
3.89,-7.69,-173.34,-171.5,-171.44,-171.47
3.9,-7.1,-164.14,-160.86,-160.8,-160.83
3.91,-6.47,-154.93,-149.59,-149.53,-149.56
3.92,-5.83,-134.99,-137.72,-137.66,-137.69
3.93,-5.16,-113.51,-125.31,-125.26,-125.28
3.94,-4.47,-113.51,-112.4,-112.36,-112.38
3.95,-3.76,-99.71,-99.06,-99.01,-99.03
3.96,-3.04,-82.83,-85.32,-85.28,-85.3
3.97,-2.3,-67.5,-71.24,-71.21,-71.22
3.98,-1.56,-47.55,-56.88,-56.85,-56.87
3.99,-0.81,-32.21,-42.3,-42.28,-42.29
4,-0.05,-19.94,-27.55,-27.54,-27.54
4.01,0.7,-6.14,-12.69,-12.68,-12.69
4.02,1.45,3.07,2.22,2.22,2.22
4.03,2.2,9.2,17.12,17.12,17.12
4.04,2.93,16.87,31.96,31.95,31.96
4.05,3.66,29.15,46.67,46.66,46.66
4.06,4.37,44.49,61.19,61.18,61.19
4.07,5.06,62.89,75.48,75.46,75.47
4.08,5.74,75.17,89.47,89.44,89.46
4.09,6.39,90.5,103.1,103.07,103.09
4.1,7.01,110.45,116.33,116.29,116.31
4.11,7.61,125.79,129.1,129.06,129.08
4.12,8.18,154.93,141.35,141.31,141.33
4.13,8.71,147.26,153.05,153.01,153.03
4.14,9.22,158,164.15,164.1,164.12
4.15,9.68,174.87,174.59,174.54,174.57
4.16,10.11,205.55,184.35,184.29,184.32
4.17,10.49,190.21,193.38,193.32,193.35
4.18,10.84,205.55,201.64,201.58,201.61
4.19,11.14,202.49,209.11,209.04,209.08
4.2,11.4,214.76,215.76,215.68,215.72
4.21,11.61,222.43,221.55,221.47,221.51
4.22,11.78,256.17,226.46,226.38,226.42
4.23,11.9,237.77,230.48,230.4,230.44
4.24,11.97,242.37,233.59,233.51,233.55
4.25,12,243.9,235.78,235.7,235.74
4.26,11.98,242.37,237.04,236.95,236.99
4.27,11.91,230.1,237.36,237.27,237.31
4.28,11.8,240.83,236.74,236.66,236.7
4.29,11.63,242.37,235.19,235.1,235.14
4.3,11.43,234.7,232.71,232.62,232.66
4.31,11.17,236.23,229.31,229.22,229.26
4.32,10.88,233.17,225,224.92,224.96
4.33,10.54,223.96,219.81,219.72,219.76
4.34,10.15,219.36,213.74,213.66,213.7
4.35,9.73,211.69,206.84,206.76,206.8
4.36,9.27,210.16,199.11,199.04,199.07
4.37,8.78,194.82,190.6,190.53,190.56
4.38,8.24,190.21,181.34,181.27,181.3
4.39,7.68,173.34,171.36,171.29,171.32
4.4,7.09,162.6,160.7,160.64,160.67
4.41,6.46,150.33,149.41,149.35,149.38
4.42,5.82,138.06,137.53,137.47,137.5
4.43,5.15,127.32,125.11,125.05,125.08
4.44,4.45,108.91,112.19,112.14,112.16
4.45,3.75,99.71,98.83,98.78,98.8
4.46,3.02,82.83,85.07,85.03,85.05
4.47,2.29,67.5,70.98,70.95,70.97
4.48,1.54,53.69,56.62,56.59,56.6
4.49,0.79,35.28,42.02,42,42.01
4.5,0.04,19.94,27.27,27.25,27.26
4.51,-0.72,10.74,12.4,12.39,12.39
4.52,-1.47,-4.6,-2.51,-2.52,-2.52
4.53,-2.21,-15.34,-17.42,-17.42,-17.42
4.54,-2.95,-21.48,-32.25,-32.25,-32.25
4.55,-3.67,-39.88,-46.96,-46.95,-46.96
4.56,-4.38,-56.76,-61.49,-61.47,-61.48
4.57,-5.08,-72.1,-75.77,-75.75,-75.76
4.58,-5.75,-87.44,-89.75,-89.72,-89.73
4.59,-6.4,-99.71,-103.37,-103.34,-103.36
4.6,-7.03,-110.45,-116.59,-116.56,-116.57
4.61,-7.62,-124.25,-129.35,-129.31,-129.33
4.62,-8.19,-134.99,-141.6,-141.55,-141.57
4.63,-8.72,-145.73,-153.28,-153.24,-153.26
4.64,-9.22,-162.6,-164.37,-164.31,-164.34
4.65,-9.69,-171.81,-174.8,-174.74,-174.77
4.66,-10.11,-231.63,-184.54,-184.48,-184.51
4.67,-10.5,-194.82,-193.55,-193.49,-193.52
4.68,-10.84,-202.49,-201.8,-201.74,-201.77
4.69,-11.15,-199.42,-209.26,-209.19,-209.22
4.7,-11.4,-219.36,-215.88,-215.81,-215.84
4.71,-11.62,-227.03,-221.65,-221.58,-221.62
4.72,-11.78,-300.66,-226.55,-226.47,-226.51
4.73,-11.9,-228.56,-230.55,-230.47,-230.51
4.74,-11.97,-236.23,-233.65,-233.56,-233.6
4.75,-12,-230.1,-235.81,-235.73,-235.77
4.76,-11.98,-236.23,-237.05,-236.97,-237.01
4.77,-11.91,-243.9,-237.35,-237.27,-237.31
4.78,-11.79,-242.37,-236.72,-236.63,-236.67
4.79,-11.63,-243.9,-235.15,-235.06,-235.1
4.8,-11.42,-280.72,-232.65,-232.56,-232.6
4.81,-11.17,-236.23,-229.23,-229.14,-229.19
4.82,-10.87,-234.7,-224.9,-224.82,-224.86
4.83,-10.53,-223.96,-219.69,-219.61,-219.65
4.84,-10.15,-213.22,-213.61,-213.53,-213.57
4.85,-9.72,-208.62,-206.69,-206.61,-206.65
4.86,-9.26,-205.55,-198.95,-198.87,-198.91
4.87,-8.77,-191.75,-190.42,-190.35,-190.38
4.88,-8.23,-187.15,-181.14,-181.07,-181.11
4.89,-7.67,-145.73,-171.15,-171.08,-171.12
4.9,-7.07,-164.14,-160.48,-160.42,-160.45
4.91,-6.45,-150.33,-149.18,-149.12,-149.15
4.92,-5.8,-139.59,-137.28,-137.23,-137.26
4.93,-5.13,-125.79,-124.85,-124.8,-124.82
4.94,-4.44,-111.98,-111.92,-111.87,-111.9
4.95,-3.73,-96.64,-98.55,-98.51,-98.53
4.96,-3.01,-84.37,-84.79,-84.75,-84.77
4.97,-2.27,-67.5,-70.7,-70.66,-70.68
4.98,-1.53,-52.16,-56.32,-56.3,-56.31
4.99,-0.78,-33.75,-41.73,-41.7,-41.72
5,-0.02,-19.94,-26.97,-26.95,-26.96
5.01,0.73,0,-12.1,-12.09,-12.09
5.02,1.48,9.2,2.82,2.82,2.82
5.03,2.23,15.34,17.72,17.72,17.72
5.04,2.96,19.94,32.55,32.55,32.55
5.05,3.69,32.21,47.26,47.25,47.25
5.06,4.4,49.09,61.78,61.76,61.77
5.07,5.09,64.43,76.05,76.03,76.04
5.08,5.76,78.23,90.03,90,90.01
5.09,6.41,92.04,103.64,103.62,103.63
5.1,7.04,115.05,116.85,116.82,116.84
5.11,7.63,119.65,129.6,129.56,129.58
5.12,8.2,141.13,141.84,141.79,141.82
5.13,8.73,151.86,153.51,153.47,153.49
5.14,9.23,164.14,164.58,164.53,164.56
5.15,9.7,177.94,175,174.95,174.97
5.16,10.12,185.61,184.73,184.67,184.7
